Name,Country,year,IncomPerPerson,Number of Records
IncomePerPerson,Morocco,2006,"5,700",1
IncomePerPerson,Morocco,2007,"5,830",1
IncomePerPerson,Morocco,2008,"6,110",1
IncomePerPerson,Morocco,2009,"6,290",1
IncomePerPerson,Morocco,2010,"6,440",1
IncomePerPerson,Morocco,2011,"6,690",1
IncomePerPerson,Mozambique,1950,408,1
IncomePerPerson,Mozambique,1951,416,1
IncomePerPerson,Mozambique,1952,423,1
IncomePerPerson,Mozambique,1953,430,1
IncomePerPerson,Mozambique,1954,432,1
IncomePerPerson,Mozambique,1955,450,1
IncomePerPerson,Mozambique,1956,444,1
IncomePerPerson,Mozambique,1957,445,1
IncomePerPerson,Mozambique,1958,456,1
IncomePerPerson,Mozambique,1959,471,1
IncomePerPerson,Mozambique,1960,472,1
IncomePerPerson,Mozambique,1961,475,1
IncomePerPerson,Mozambique,1962,496,1
IncomePerPerson,Mozambique,1963,468,1
IncomePerPerson,Mozambique,1964,477,1
IncomePerPerson,Mozambique,1965,477,1
IncomePerPerson,Mozambique,1966,481,1
IncomePerPerson,Mozambique,1967,501,1
IncomePerPerson,Mozambique,1968,544,1
IncomePerPerson,Mozambique,1969,594,1
IncomePerPerson,Mozambique,1970,611,1
IncomePerPerson,Mozambique,1971,635,1
IncomePerPerson,Mozambique,1972,637,1
IncomePerPerson,Mozambique,1973,653,1
IncomePerPerson,Mozambique,1974,586,1
IncomePerPerson,Mozambique,1975,488,1
IncomePerPerson,Mozambique,1976,449,1
IncomePerPerson,Mozambique,1977,438,1
IncomePerPerson,Mozambique,1978,427,1
IncomePerPerson,Mozambique,1979,420,1
IncomePerPerson,Mozambique,1980,421,1
IncomePerPerson,Mozambique,1981,419,1
IncomePerPerson,Mozambique,1982,400,1
IncomePerPerson,Mozambique,1983,365,1
IncomePerPerson,Mozambique,1984,351,1
IncomePerPerson,Mozambique,1985,315,1
IncomePerPerson,Mozambique,1986,317,1
IncomePerPerson,Mozambique,1987,335,1
IncomePerPerson,Mozambique,1988,364,1
IncomePerPerson,Mozambique,1989,379,1
IncomePerPerson,Mozambique,1990,379,1
IncomePerPerson,Mozambique,1991,387,1
IncomePerPerson,Mozambique,1992,354,1
IncomePerPerson,Mozambique,1993,370,1
IncomePerPerson,Mozambique,1994,378,1
IncomePerPerson,Mozambique,1995,373,1
IncomePerPerson,Mozambique,1996,459,1
IncomePerPerson,Mozambique,1997,495,1
IncomePerPerson,Mozambique,1998,540,1
IncomePerPerson,Mozambique,1999,568,1
IncomePerPerson,Mozambique,2000,562,1
IncomePerPerson,Mozambique,2001,615,1
IncomePerPerson,Mozambique,2002,650,1
IncomePerPerson,Mozambique,2003,672,1
IncomePerPerson,Mozambique,2004,703,1
IncomePerPerson,Mozambique,2005,742,1
IncomePerPerson,Mozambique,2006,792,1
IncomePerPerson,Mozambique,2007,826,1
IncomePerPerson,Mozambique,2008,858,1
IncomePerPerson,Mozambique,2009,886,1
IncomePerPerson,Mozambique,2010,918,1
IncomePerPerson,Mozambique,2011,955,1
IncomePerPerson,Myanmar,1950,619,1
IncomePerPerson,Myanmar,1951,694,1
IncomePerPerson,Myanmar,1952,694,1
IncomePerPerson,Myanmar,1953,696,1
IncomePerPerson,Myanmar,1954,638,1
IncomePerPerson,Myanmar,1955,704,1
IncomePerPerson,Myanmar,1956,733,1
IncomePerPerson,Myanmar,1957,758,1
IncomePerPerson,Myanmar,1958,719,1
IncomePerPerson,Myanmar,1959,810,1
IncomePerPerson,Myanmar,1960,815,1
IncomePerPerson,Myanmar,1961,814,1
IncomePerPerson,Myanmar,1962,861,1
IncomePerPerson,Myanmar,1963,862,1
IncomePerPerson,Myanmar,1964,853,1
IncomePerPerson,Myanmar,1965,850,1
IncomePerPerson,Myanmar,1966,791,1
IncomePerPerson,Myanmar,1967,790,1
IncomePerPerson,Myanmar,1968,817,1
IncomePerPerson,Myanmar,1969,826,1
IncomePerPerson,Myanmar,1970,837,1
IncomePerPerson,Myanmar,1971,836,1
IncomePerPerson,Myanmar,1972,814,1
IncomePerPerson,Myanmar,1973,785,1
IncomePerPerson,Myanmar,1974,799,1
IncomePerPerson,Myanmar,1975,806,1
IncomePerPerson,Myanmar,1976,828,1
IncomePerPerson,Myanmar,1977,849,1
IncomePerPerson,Myanmar,1978,878,1
IncomePerPerson,Myanmar,1979,890,1
IncomePerPerson,Myanmar,1980,932,1
IncomePerPerson,Myanmar,1981,951,1
IncomePerPerson,Myanmar,1982,969,1
IncomePerPerson,Myanmar,1983,975,1
IncomePerPerson,Myanmar,1984,986,1
IncomePerPerson,Myanmar,1985,979,1
IncomePerPerson,Myanmar,1986,935,1
IncomePerPerson,Myanmar,1987,867,1
IncomePerPerson,Myanmar,1988,743,1
IncomePerPerson,Myanmar,1989,746,1
IncomePerPerson,Myanmar,1990,743,1
IncomePerPerson,Myanmar,1991,728,1
IncomePerPerson,Myanmar,1992,788,1
IncomePerPerson,Myanmar,1993,826,1
IncomePerPerson,Myanmar,1994,877,1
IncomePerPerson,Myanmar,1995,927,1
IncomePerPerson,Myanmar,1996,974,1
IncomePerPerson,Myanmar,1997,"1,020",1
IncomePerPerson,Myanmar,1998,"1,060",1
IncomePerPerson,Myanmar,1999,"1,160",1
IncomePerPerson,Myanmar,2000,"1,310",1
IncomePerPerson,Myanmar,2001,"1,440",1
IncomePerPerson,Myanmar,2002,"1,590",1
IncomePerPerson,Myanmar,2003,"1,800",1
IncomePerPerson,Myanmar,2004,"2,020",1
IncomePerPerson,Myanmar,2005,"2,280",1
IncomePerPerson,Myanmar,2006,"2,550",1
IncomePerPerson,Myanmar,2007,"2,840",1
IncomePerPerson,Myanmar,2008,"3,110",1
IncomePerPerson,Myanmar,2009,"3,420",1
IncomePerPerson,Myanmar,2010,"3,720",1
IncomePerPerson,Myanmar,2011,"3,900",1
IncomePerPerson,Namibia,1950,"3,840",1
IncomePerPerson,Namibia,1951,"3,870",1
IncomePerPerson,Namibia,1952,"3,900",1
IncomePerPerson,Namibia,1953,"3,960",1
IncomePerPerson,Namibia,1954,"4,090",1
IncomePerPerson,Namibia,1955,"4,120",1
IncomePerPerson,Namibia,1956,"4,180",1
IncomePerPerson,Namibia,1957,"4,230",1
IncomePerPerson,Namibia,1958,"4,250",1
IncomePerPerson,Namibia,1959,"4,390",1
IncomePerPerson,Namibia,1960,"4,680",1
IncomePerPerson,Namibia,1961,"4,620",1
IncomePerPerson,Namibia,1962,"5,140",1
IncomePerPerson,Namibia,1963,"5,520",1
IncomePerPerson,Namibia,1964,"6,260",1
IncomePerPerson,Namibia,1965,"6,510",1
IncomePerPerson,Namibia,1966,"6,590",1
IncomePerPerson,Namibia,1967,"6,170",1
IncomePerPerson,Namibia,1968,"6,060",1
IncomePerPerson,Namibia,1969,"6,110",1
IncomePerPerson,Namibia,1970,"5,980",1
IncomePerPerson,Namibia,1971,"5,970",1
IncomePerPerson,Namibia,1972,"6,110",1
IncomePerPerson,Namibia,1973,"6,140",1
IncomePerPerson,Namibia,1974,"6,180",1
IncomePerPerson,Namibia,1975,"6,020",1
IncomePerPerson,Namibia,1976,"6,130",1
IncomePerPerson,Namibia,1977,"6,340",1
IncomePerPerson,Namibia,1978,"6,620",1
IncomePerPerson,Namibia,1979,"6,710",1
IncomePerPerson,Namibia,1980,"6,830",1
IncomePerPerson,Namibia,1981,"6,940",1
IncomePerPerson,Namibia,1982,"6,870",1
IncomePerPerson,Namibia,1983,"6,490",1
IncomePerPerson,Namibia,1984,"6,220",1
IncomePerPerson,Namibia,1985,"6,070",1
IncomePerPerson,Namibia,1986,"6,080",1
IncomePerPerson,Namibia,1987,"6,070",1
IncomePerPerson,Namibia,1988,"5,960",1
IncomePerPerson,Namibia,1989,"6,120",1
IncomePerPerson,Namibia,1990,"5,720",1
IncomePerPerson,Namibia,1991,"5,970",1
IncomePerPerson,Namibia,1992,"6,200",1
IncomePerPerson,Namibia,1993,"5,920",1
IncomePerPerson,Namibia,1994,"5,850",1
IncomePerPerson,Namibia,1995,"5,900",1
IncomePerPerson,Namibia,1996,"5,900",1
IncomePerPerson,Namibia,1997,"5,970",1
IncomePerPerson,Namibia,1998,"5,990",1
IncomePerPerson,Namibia,1999,"6,030",1
IncomePerPerson,Namibia,2000,"6,110",1
IncomePerPerson,Namibia,2001,"6,070",1
IncomePerPerson,Namibia,2002,"6,270",1
IncomePerPerson,Namibia,2003,"6,450",1
IncomePerPerson,Namibia,2004,"7,160",1
IncomePerPerson,Namibia,2005,"7,260",1
IncomePerPerson,Namibia,2006,"7,680",1
IncomePerPerson,Namibia,2007,"8,100",1
IncomePerPerson,Namibia,2008,"8,210",1
IncomePerPerson,Namibia,2009,"8,110",1
IncomePerPerson,Namibia,2010,"8,460",1
IncomePerPerson,Namibia,2011,"8,720",1
IncomePerPerson,Nauru,1950,"4,050",1
IncomePerPerson,Nauru,1951,"4,580",1
IncomePerPerson,Nauru,1952,"5,190",1
IncomePerPerson,Nauru,1953,"5,880",1
IncomePerPerson,Nauru,1954,"6,670",1
IncomePerPerson,Nauru,1955,"7,550",1
IncomePerPerson,Nauru,1956,"8,560",1
IncomePerPerson,Nauru,1957,"9,690",1
IncomePerPerson,Nauru,1958,"11,000",1
IncomePerPerson,Nauru,1959,"12,400",1
IncomePerPerson,Nauru,1960,"14,100",1
IncomePerPerson,Nauru,1961,"16,000",1
IncomePerPerson,Nauru,1962,"18,100",1
IncomePerPerson,Nauru,1963,"20,500",1
IncomePerPerson,Nauru,1964,"23,200",1
IncomePerPerson,Nauru,1965,"26,300",1
IncomePerPerson,Nauru,1966,"29,800",1
